Header of the LAMMPS data file 

2915 atoms 
1 atom types

0.0 36.81  xlo xhi
0.0 36.81  ylo yhi
0.0 36.81  zlo zhi

Masses 

1  107.8682

Atoms # atomic 

1 1 0.00000 2.04516 2.04516 
2 1 2.04516 0.00000 2.04516 
3 1 2.04516 2.04516 0.00000 
4 1 0.00000 0.00000 4.08996 
5 1 0.00000 2.04516 6.13512 
6 1 2.04516 0.00000 6.13512 
7 1 2.04516 2.04516 4.08996 
8 1 0.00000 0.00000 8.17992 
9 1 0.00000 2.04516 10.22508 
10 1 2.04516 0.00000 10.22508 
11 1 2.04516 2.04516 8.17992 
12 1 0.00000 0.00000 12.26988 
13 1 0.00000 2.04516 14.31504 
14 1 2.04516 0.00000 14.31504 
15 1 2.04516 2.04516 12.26988 
16 1 0.00000 0.00000 16.35984 
17 1 0.00000 2.04516 18.40500 
18 1 2.04516 0.00000 18.40500 
19 1 2.04516 2.04516 16.35984 
20 1 0.00000 0.00000 20.45016 
21 1 0.00000 2.04516 22.49496 
22 1 2.04516 0.00000 22.49496 
23 1 2.04516 2.04516 20.45016 
24 1 0.00000 0.00000 24.54012 
25 1 0.00000 2.04516 26.58492 
26 1 2.04516 0.00000 26.58492 
27 1 2.04516 2.04516 24.54012 
28 1 0.00000 0.00000 28.63008 
29 1 0.00000 2.04516 30.67488 
30 1 2.04516 0.00000 30.67488 
31 1 2.04516 2.04516 28.63008 
32 1 0.00000 0.00000 32.72004 
33 1 0.00000 2.04516 34.76484 
34 1 2.04516 0.00000 34.76484 
35 1 2.04516 2.04516 32.72004 
36 1 0.00000 4.08996 0.00000 
37 1 0.00000 6.13512 2.04516 
38 1 2.04516 4.08996 2.04516 
39 1 2.04516 6.13512 0.00000 
40 1 0.00000 4.08996 4.08996 
41 1 0.00000 6.13512 6.13512 
42 1 2.04516 4.08996 6.13512 
43 1 2.04516 6.13512 4.08996 
44 1 0.00000 4.08996 8.17992 
45 1 0.00000 6.13512 10.22508 
46 1 2.04516 4.08996 10.22508 
47 1 2.04516 6.13512 8.17992 
48 1 0.00000 4.08996 12.26988 
49 1 0.00000 6.13512 14.31504 
50 1 2.04516 4.08996 14.31504 
51 1 2.04516 6.13512 12.26988 
52 1 0.00000 4.08996 16.35984 
