Header of the LAMMPS data file 

384 atoms 
1 atom types

0.0 23.1365  xlo xhi
0.0 23.1365  ylo yhi
0.0 30.225  zlo zhi

Masses 

1  107.8682

Atoms # atomic 

1 1 1.44603 1.44603 9.99994 
2 1 4.33809 1.44603 9.99994 
3 1 7.23016 1.44603 9.99994 
4 1 10.12222 1.44603 9.99994 
5 1 13.01428 1.44603 9.99994 
6 1 15.90634 1.44603 9.99994 
7 1 18.79841 1.44603 9.99994 
8 1 21.69047 1.44603 9.99994 
9 1 1.44603 4.33809 9.99994 
10 1 4.33809 4.33809 9.99994 
11 1 7.23016 4.33809 9.99994 
12 1 10.12222 4.33809 9.99994 
13 1 13.01428 4.33809 9.99994 
14 1 15.90634 4.33809 9.99994 
15 1 18.79841 4.33809 9.99994 
16 1 21.69047 4.33809 9.99994 
17 1 1.44603 7.23016 9.99994 
18 1 4.33809 7.23016 9.99994 
19 1 7.23016 7.23016 9.99994 
20 1 10.12222 7.23016 9.99994 
21 1 13.01428 7.23016 9.99994 
22 1 15.90634 7.23016 9.99994 
23 1 18.79841 7.23016 9.99994 
24 1 21.69047 7.23016 9.99994 
25 1 1.44603 10.12222 9.99994 
26 1 4.33809 10.12222 9.99994 
27 1 7.23016 10.12222 9.99994 
28 1 10.12222 10.12222 9.99994 
29 1 13.01428 10.12222 9.99994 
30 1 15.90634 10.12222 9.99994 
31 1 18.79841 10.12222 9.99994 
32 1 21.69047 10.12222 9.99994 
33 1 1.44603 13.01428 9.99994 
34 1 4.33809 13.01428 9.99994 
35 1 7.23016 13.01428 9.99994 
36 1 10.12222 13.01428 9.99994 
37 1 13.01428 13.01428 9.99994 
38 1 15.90634 13.01428 9.99994 
39 1 18.79841 13.01428 9.99994 
40 1 21.69047 13.01428 9.99994 
41 1 1.44603 15.90634 9.99994 
42 1 4.33809 15.90634 9.99994 
43 1 7.23016 15.90634 9.99994 
44 1 10.12222 15.90634 9.99994 
45 1 13.01428 15.90634 9.99994 
46 1 15.90634 15.90634 9.99994 
47 1 18.79841 15.90634 9.99994 
48 1 21.69047 15.90634 9.99994 
49 1 1.44603 18.79841 9.99994 
50 1 4.33809 18.79841 9.99994 
51 1 7.23016 18.79841 9.99994 
52 1 10.12222 18.79841 9.99994 
53 1 13.01428 18.79841 9.99994 
54 1 15.90634 18.79841 9.99994 
55 1 18.79841 18.79841 9.99994 
56 1 21.69047 18.79841 9.99994 
57 1 1.44603 21.69047 9.99994 
58 1 4.33809 21.69047 9.99994 
59 1 7.23016 21.69047 9.99994 
60 1 10.12222 21.69047 9.99994 
61 1 13.01428 21.69047 9.99994 
62 1 15.90634 21.69047 9.99994 
63 1 18.79841 21.69047 9.99994 
64 1 21.69047 21.69047 9.99994 
65 1 0.00000 0.00000 12.04496 
66 1 2.89206 0.00000 12.04496 
67 1 5.78413 0.00000 12.04496 
68 1 8.67619 0.00000 12.04496 
69 1 11.56825 0.00000 12.04496 
70 1 14.46031 0.00000 12.04496 
71 1 17.35238 0.00000 12.04496 
72 1 20.24444 0.00000 12.04496 
73 1 0.00000 2.89206 12.04496 
74 1 2.89206 2.89206 12.04496 
75 1 5.78413 2.89206 12.04496 
76 1 8.67619 2.89206 12.04496 
77 1 11.56825 2.89206 12.04496 
78 1 14.46031 2.89206 12.04496 
79 1 17.35238 2.89206 12.04496 
80 1 20.24444 2.89206 12.04496 
81 1 0.00000 5.78413 12.04496 
82 1 2.89206 5.78413 12.04496 
83 1 5.78413 5.78413 12.04496 
84 1 8.67619 5.78413 12.04496 
85 1 11.56825 5.78413 12.04496 
86 1 14.46031 5.78413 12.04496 
87 1 17.35238 5.78413 12.04496 
88 1 20.24444 5.78413 12.04496 
89 1 0.00000 8.67619 12.04496 
90 1 2.89206 8.67619 12.04496 
91 1 5.78413 8.67619 12.04496 
92 1 8.67619 8.67619 12.04496 
93 1 11.56825 8.67619 12.04496 
94 1 14.46031 8.67619 12.04496 
95 1 17.35238 8.67619 12.04496 
96 1 20.24444 8.67619 12.04496 
97 1 0.00000 11.56825 12.04496 
98 1 2.89206 11.56825 12.04496 
99 1 5.78413 11.56825 12.04496 
100 1 8.67619 11.56825 12.04496 
101 1 11.56825 11.56825 12.04496 
102 1 14.46031 11.56825 12.04496 
103 1 17.35238 11.56825 12.04496 
104 1 20.24444 11.56825 12.04496 
105 1 0.00000 14.46031 12.04496 
106 1 2.89206 14.46031 12.04496 
107 1 5.78413 14.46031 12.04496 
108 1 8.67619 14.46031 12.04496 
109 1 11.56825 14.46031 12.04496 
110 1 14.46031 14.46031 12.04496 
111 1 17.35238 14.46031 12.04496 
112 1 20.24444 14.46031 12.04496 
113 1 0.00000 17.35238 12.04496 
114 1 2.89206 17.35238 12.04496 
115 1 5.78413 17.35238 12.04496 
116 1 8.67619 17.35238 12.04496 
117 1 11.56825 17.35238 12.04496 
118 1 14.46031 17.35238 12.04496 
119 1 17.35238 17.35238 12.04496 
120 1 20.24444 17.35238 12.04496 
121 1 0.00000 20.24444 12.04496 
122 1 2.89206 20.24444 12.04496 
123 1 5.78413 20.24444 12.04496 
124 1 8.67619 20.24444 12.04496 
125 1 11.56825 20.24444 12.04496 
126 1 14.46031 20.24444 12.04496 
127 1 17.35238 20.24444 12.04496 
128 1 20.24444 20.24444 12.04496 
129 1 1.44603 1.44603 14.08999 
130 1 4.33809 1.44603 14.08999 
131 1 7.23016 1.44603 14.08999 
132 1 10.12222 1.44603 14.08999 
133 1 13.01428 1.44603 14.08999 
134 1 15.90634 1.44603 14.08999 
135 1 18.79841 1.44603 14.08999 
136 1 21.69047 1.44603 14.08999 
137 1 1.44603 4.33809 14.08999 
138 1 4.33809 4.33809 14.08999 
139 1 7.23016 4.33809 14.08999 
140 1 10.12222 4.33809 14.08999 
141 1 13.01428 4.33809 14.08999 
142 1 15.90634 4.33809 14.08999 
143 1 18.79841 4.33809 14.08999 
144 1 21.69047 4.33809 14.08999 
145 1 1.44603 7.23016 14.08999 
146 1 4.33809 7.23016 14.08999 
147 1 7.23016 7.23016 14.08999 
148 1 10.12222 7.23016 14.08999 
149 1 13.01428 7.23016 14.08999 
150 1 15.90634 7.23016 14.08999 
151 1 18.79841 7.23016 14.08999 
152 1 21.69047 7.23016 14.08999 
153 1 1.44603 10.12222 14.08999 
154 1 4.33809 10.12222 14.08999 
155 1 7.23016 10.12222 14.08999 
156 1 10.12222 10.12222 14.08999 
157 1 13.01428 10.12222 14.08999 
158 1 15.90634 10.12222 14.08999 
159 1 18.79841 10.12222 14.08999 
160 1 21.69047 10.12222 14.08999 
161 1 1.44603 13.01428 14.08999 
162 1 4.33809 13.01428 14.08999 
163 1 7.23016 13.01428 14.08999 
164 1 10.12222 13.01428 14.08999 
165 1 13.01428 13.01428 14.08999 
166 1 15.90634 13.01428 14.08999 
167 1 18.79841 13.01428 14.08999 
168 1 21.69047 13.01428 14.08999 
169 1 1.44603 15.90634 14.08999 
170 1 4.33809 15.90634 14.08999 
171 1 7.23016 15.90634 14.08999 
172 1 10.12222 15.90634 14.08999 
173 1 13.01428 15.90634 14.08999 
174 1 15.90634 15.90634 14.08999 
175 1 18.79841 15.90634 14.08999 
176 1 21.69047 15.90634 14.08999 
177 1 1.44603 18.79841 14.08999 
178 1 4.33809 18.79841 14.08999 
179 1 7.23016 18.79841 14.08999 
180 1 10.12222 18.79841 14.08999 
181 1 13.01428 18.79841 14.08999 
182 1 15.90634 18.79841 14.08999 
183 1 18.79841 18.79841 14.08999 
184 1 21.69047 18.79841 14.08999 
185 1 1.44603 21.69047 14.08999 
186 1 4.33809 21.69047 14.08999 
187 1 7.23016 21.69047 14.08999 
188 1 10.12222 21.69047 14.08999 
189 1 13.01428 21.69047 14.08999 
190 1 15.90634 21.69047 14.08999 
191 1 18.79841 21.69047 14.08999 
192 1 21.69047 21.69047 14.08999 
193 1 0.00000 0.00000 16.13501 
194 1 2.89206 0.00000 16.13501 
195 1 5.78413 0.00000 16.13501 
196 1 8.67619 0.00000 16.13501 
197 1 11.56825 0.00000 16.13501 
198 1 14.46031 0.00000 16.13501 
199 1 17.35238 0.00000 16.13501 
200 1 20.24444 0.00000 16.13501 
201 1 0.00000 2.89206 16.13501 
202 1 2.89206 2.89206 16.13501 
203 1 5.78413 2.89206 16.13501 
204 1 8.67619 2.89206 16.13501 
205 1 11.56825 2.89206 16.13501 
206 1 14.46031 2.89206 16.13501 
207 1 17.35238 2.89206 16.13501 
208 1 20.24444 2.89206 16.13501 
209 1 0.00000 5.78413 16.13501 
210 1 2.89206 5.78413 16.13501 
211 1 5.78413 5.78413 16.13501 
212 1 8.67619 5.78413 16.13501 
213 1 11.56825 5.78413 16.13501 
214 1 14.46031 5.78413 16.13501 
215 1 17.35238 5.78413 16.13501 
216 1 20.24444 5.78413 16.13501 
217 1 0.00000 8.67619 16.13501 
218 1 2.89206 8.67619 16.13501 
219 1 5.78413 8.67619 16.13501 
220 1 8.67619 8.67619 16.13501 
221 1 11.56825 8.67619 16.13501 
222 1 14.46031 8.67619 16.13501 
223 1 17.35238 8.67619 16.13501 
224 1 20.24444 8.67619 16.13501 
225 1 0.00000 11.56825 16.13501 
226 1 2.89206 11.56825 16.13501 
227 1 5.78413 11.56825 16.13501 
228 1 8.67619 11.56825 16.13501 
229 1 11.56825 11.56825 16.13501 
230 1 14.46031 11.56825 16.13501 
231 1 17.35238 11.56825 16.13501 
232 1 20.24444 11.56825 16.13501 
233 1 0.00000 14.46031 16.13501 
234 1 2.89206 14.46031 16.13501 
235 1 5.78413 14.46031 16.13501 
236 1 8.67619 14.46031 16.13501 
237 1 11.56825 14.46031 16.13501 
238 1 14.46031 14.46031 16.13501 
239 1 17.35238 14.46031 16.13501 
240 1 20.24444 14.46031 16.13501 
241 1 0.00000 17.35238 16.13501 
242 1 2.89206 17.35238 16.13501 
243 1 5.78413 17.35238 16.13501 
244 1 8.67619 17.35238 16.13501 
245 1 11.56825 17.35238 16.13501 
246 1 14.46031 17.35238 16.13501 
247 1 17.35238 17.35238 16.13501 
248 1 20.24444 17.35238 16.13501 
249 1 0.00000 20.24444 16.13501 
250 1 2.89206 20.24444 16.13501 
251 1 5.78413 20.24444 16.13501 
252 1 8.67619 20.24444 16.13501 
253 1 11.56825 20.24444 16.13501 
254 1 14.46031 20.24444 16.13501 
255 1 17.35238 20.24444 16.13501 
256 1 20.24444 20.24444 16.13501 
257 1 1.44603 1.44603 18.18004 
258 1 4.33809 1.44603 18.18004 
259 1 7.23016 1.44603 18.18004 
260 1 10.12222 1.44603 18.18004 
261 1 13.01428 1.44603 18.18004 
262 1 15.90634 1.44603 18.18004 
263 1 18.79841 1.44603 18.18004 
264 1 21.69047 1.44603 18.18004 
265 1 1.44603 4.33809 18.18004 
266 1 4.33809 4.33809 18.18004 
267 1 7.23016 4.33809 18.18004 
268 1 10.12222 4.33809 18.18004 
269 1 13.01428 4.33809 18.18004 
270 1 15.90634 4.33809 18.18004 
271 1 18.79841 4.33809 18.18004 
272 1 21.69047 4.33809 18.18004 
273 1 1.44603 7.23016 18.18004 
274 1 4.33809 7.23016 18.18004 
275 1 7.23016 7.23016 18.18004 
276 1 10.12222 7.23016 18.18004 
277 1 13.01428 7.23016 18.18004 
278 1 15.90634 7.23016 18.18004 
279 1 18.79841 7.23016 18.18004 
280 1 21.69047 7.23016 18.18004 
281 1 1.44603 10.12222 18.18004 
282 1 4.33809 10.12222 18.18004 
283 1 7.23016 10.12222 18.18004 
284 1 10.12222 10.12222 18.18004 
285 1 13.01428 10.12222 18.18004 
286 1 15.90634 10.12222 18.18004 
